"Crear hora","Casa de apuestas","ID Padre","ID de usuario",Usuario,Tipo,"ID de transacción","Nombre de usuario del emisor",Moneda,Ingresos,Estado,Total,Comisión,Saldo,"Saldo actual",Billeteras,"Tipo de transacción","grupo causal",causal,"producto causal",Descripción,Nota,"Dirección IP"
"2024-12-13 21:28:45",pe.aciertala.com,782425139,783027979,maycol2025,"Player Retail",103409953454,maycol2025shop,PEN,10,0.00,10,,0.92,10.92,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005118 Voucher Canjeado",,179.6.72.78
"2024-12-14 12:17:36",pe.aciertala.com,782425139,783027979,maycol2025,"Player Retail",103420163000,maycol2025shop,PEN,10,0.00,10,,0.92,10.92,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005157 Voucher Canjeado",,179.6.74.53
"2024-12-14 08:45:29",pe.aciertala.com,782425139,783141653,GA2601,"Player Online",103415508065,GA2601shop,PEN,10,0.00,10,,0.92,10.92,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005124 Voucher Canjeado",,38.253.158.17
"2024-12-14 12:41:18",pe.aciertala.com,782425139,783141653,GA2601,"Player Online",103420880696,GA2601shop,PEN,10,0.00,10,,0.92,10.92,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005163 Voucher Canjeado",,38.253.158.17
"2024-12-14 10:50:08",pe.aciertala.com,782425139,783588842,fredyal,"Player Online",103418024477,fredyalshop,PEN,200,0.00,200,,12.96,212.96,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005130 Voucher Canjeado",,179.6.73.101
"2024-12-15 09:09:18",pe.aciertala.com,782425139,786774992,percyflores,"Player Online",103438520387,"Carolina Parra Gestor",PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.16.34
"2024-12-14 22:06:17",pe.aciertala.com,782425139,785285162,kike1234,"Player Online",103431516608,kike1234shop,PEN,20,0.00,20,,0.89,20.89,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005211 Voucher Canjeado",,132.251.3.142
"2024-12-15 08:25:26",pe.aciertala.com,782425139,787236446,froilan2703,"Player Online",103437535532,froilan2703shop,PEN,20,0.00,20,,3.54,23.54,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005223 Voucher Canjeado",,181.66.139.150
"2024-12-15 08:44:27",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",103437981233,"Carolina Parra Gestor",PEN,11,0.00,11,,0.44,11.44,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.16.34
"2024-12-15 08:25:15",pe.aciertala.com,782425139,786889085,jando123,"Player Online",103437531530,"Carolina Parra Gestor",PEN,6,0.00,6,,0.03,6.03,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.16.34
"2024-12-15 03:24:12",pe.aciertala.com,782425139,786584690,claudita282,"Player Online",103432214357,claudita282shop,PEN,486,0.00,486,,0.95,486.95,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,38.25.26.210
"2024-12-15 11:16:53",pe.aciertala.com,787250111,787250132,CJDulantto,Operador,103441375268,"Jefesoporte Aciertala Gestor",PEN,5000,0.00,5000,,0,5000,SportBooks,Deposit,"Depósito - Retiro","Ajuste de apuesta (80)",Miscellaneous,"Depósito De Sportsbook",Saldo,38.25.16.29
"2024-12-15 11:27:16",pe.aciertala.com,782954023,787185056,angelito123,"Player Retail",103441639961,angelito123shop,PEN,50,0.00,50,,0,50,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005238 Voucher Canjeado",,179.6.75.250
"2024-12-15 11:29:17",pe.aciertala.com,785180015,785180033,Cj_Abtao,Operador,103441690466,"Jefesoporte Aciertala Gestor",PEN,2000,0.00,2000,,0.98,2000.98,SportBooks,Deposit,"Depósito - Retiro","Ajuste de apuesta (80)",Miscellaneous,"Depósito De Sportsbook",Saldo,38.25.16.29
"2024-12-15 11:38:14",pe.aciertala.com,782425139,786797837,Frank13,"Player Online",103441903337,"Maria Vargas Gestor",PEN,30,0.00,30,,0.71,30.71,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",38.25.16.34
"2024-12-15 12:52:25",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",103443906215,"Maria Vargas Gestor",PEN,30,0.00,30,,0.44,30.44,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",38.25.16.34
"2024-12-15 11:40:56",pe.aciertala.com,782425139,784989542,segun43,"Player Retail",103441969688,segun43shop,PEN,10,0.00,10,,0.49,10.49,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005250 Voucher Canjeado",,38.25.25.89
"2024-12-15 11:57:00",pe.aciertala.com,782425139,787236404,eduardo2702,"Player Online",103442379224,eduardo2702shop,PEN,15,0.00,15,,0.15,15.15,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005253 Voucher Canjeado",,179.6.72.248
"2024-12-15 13:50:11",pe.aciertala.com,782425139,786774992,percyflores,"Player Online",103445461364,deleted_manager,PEN,30,0.00,30,,0,30,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-15 14:01:48",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",103445751134,deleted_manager,PEN,26,0.00,26,,0.44,26.44,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-15 15:00:01",pe.aciertala.com,782425139,783897944,rafa43,"Player Retail",103447177268,rafa43shop,PEN,15,0.00,15,,0.95,15.95,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005280 Voucher Canjeado",,179.6.168.12
"2024-12-15 14:17:39",pe.aciertala.com,782425139,783890399,Guille123,"Player Online",103446141638,Guille123shop,PEN,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005277 Voucher Canjeado",,8.243.97.87
"2024-12-15 16:28:53",pe.aciertala.com,782425139,787175249,FRANKVALERA,"Player Online",103449080186,FRANKVALERAshop,PEN,50,0.00,50,,0.55,50.55,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005289 Voucher Canjeado",,38.253.189.28
"2024-12-15 16:50:27",pe.aciertala.com,782425139,786989648,YIMIU75,"Player Online",103449452732,deleted_manager,PEN,5,0.00,5,,0,5,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-15 12:16:50",pe.aciertala.com,782425139,783588842,fredyal,"Player Online",103442914685,fredyalshop,PEN,200,0.00,200,,6.71,206.71,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005256 Voucher Canjeado",,179.6.73.182
"2024-12-15 12:48:29",pe.aciertala.com,782425139,783009709,oswaldo18,"Player Online",103443796643,oswaldo18shop,PEN,30,0.00,30,,0.95,30.95,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005262 Voucher Canjeado",,201.240.213.176
"2024-12-15 12:34:35",pe.aciertala.com,782425139,782993683,kencar,"Player Online",103443409505,kencarshop,PEN,13,0.00,13,,0.56,13.56,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005259 Voucher Canjeado",,201.240.213.176
"2024-12-15 08:39:32",pe.aciertala.com,782425139,783141653,GA2601,"Player Online",103437865943,GA2601shop,PEN,10,0.00,10,,0.92,10.92,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005226 Voucher Canjeado",,38.253.189.28
"2024-12-15 11:48:11",pe.aciertala.com,782425139,783056851,cristobal26,"Player Online",103442156102,cristobal26shop,PEN,10,0.00,10,,0.32,10.32,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005247 Voucher Canjeado",,179.7.88.230
"2024-12-15 13:56:35",pe.aciertala.com,782425139,783027979,maycol2025,"Player Retail",103445619518,maycol2025shop,PEN,10,0.00,10,,0.92,10.92,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005274 Voucher Canjeado",,179.7.89.19
"2024-12-15 13:48:45",pe.aciertala.com,782954011,782954023,CJ_RIVAGUERO1,Operador,103445426516,"Jefesoporte Aciertala Gestor",PEN,5000,0.00,5000,,283.35,5283.35,SportBooks,Deposit,"Depósito - Retiro","Ajuste de apuesta (80)",Miscellaneous,"Depósito De Sportsbook",Saldo,38.25.16.34
"2024-12-15 21:47:32",pe.aciertala.com,782425139,786889085,jando123,"Player Online",103451586425,deleted_manager,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-16 03:39:51",pe.aciertala.com,782425139,784816388,jeanphs20,"Player Online",103452269567,"Atencion Sei Aciertala Gestor",PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",191.183.40.104
"2024-12-15 19:57:26",pe.aciertala.com,782425139,786366422,edgar,"Player Online",103451258162,deleted_manager,PEN,3.5,0.00,3.5,,0,3.5,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-16 12:26:28",pe.aciertala.com,782425139,787229216,john211,"Player Online",103462633622,"Maria Vargas Gestor",PEN,3,0.00,3,,0,3,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",138.121.203.146
"2024-12-16 13:32:19",pe.aciertala.com,782425139,783890399,Guille123,"Player Online",103464589502,deleted_manager,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-16 12:43:36",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",103463114054,"Maria Vargas Gestor",PEN,20,0.00,20,,0.44,20.44,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",138.121.203.146
"2024-12-16 15:10:55",pe.aciertala.com,782953675,787182110,juandayiro,"Player Retail",103467529343,juandayiroshop,PEN,5,0.00,5,,0.4,5.4,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005292 Voucher Canjeado",,179.7.88.120
"2024-12-16 15:40:23",pe.aciertala.com,782425139,787236446,froilan2703,"Player Online",103468355540,froilan2703shop,PEN,10,0.00,10,,0.1,10.1,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005265 Voucher Canjeado",,190.239.71.213
"2024-12-16 18:21:54",pe.aciertala.com,782425139,786953633,carlosdavila,"Player Online",103471388738,carlosdavilashop,PEN,185,0.00,185,,0.12,185.12,SportBooks,Deposit,"Depósito - Retiro","Inswitch BCP PE - Deposit (1533)",Payments,Depósito,,181.66.150.31
"2024-12-16 18:21:58",pe.aciertala.com,782425139,783978041,JosexTJ,"Player Online",103471389467,JosexTJshop,PEN,20,0.00,20,,0.06,20.06,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,190.108.80.70
"2024-12-15 21:07:46",pe.aciertala.com,782425139,782993683,kencar,"Player Online",103451498390,kencarshop,PEN,20,0.00,20,,0.11,20.11,SportBooks,Deposit,"Depósito - Retiro","Inswitch BCP PE - Deposit (1533)",Payments,Depósito,,190.239.71.237
"2024-12-16 12:42:46",pe.aciertala.com,782425139,783141653,GA2601,"Player Online",103463089007,GA2601shop,PEN,10,0.00,10,,0.92,10.92,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005331 Voucher Canjeado",,38.253.189.28
"2024-12-16 09:25:44",pe.aciertala.com,782425139,783027979,maycol2025,"Player Retail",103458257513,maycol2025shop,PEN,10,0.00,10,,0.92,10.92,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005316 Voucher Canjeado",,179.7.88.83
"2024-12-16 15:47:26",pe.aciertala.com,782425139,783270088,gelber123,"Player Online",103468546004,gelber123shop,PEN,70,0.00,70,,0,70,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,132.184.129.145
"2024-12-16 08:59:24",pe.aciertala.com,782953459,783262958,clienteswebpe,Tienda,103457709266,clienteswebpeunknown,PEN,990,0.00,990,,166969.28,167959.28,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005049 Voucher Canjeado",,38.25.16.34
"2024-12-16 20:40:28",pe.aciertala.com,782425139,783978041,JosexTJ,"Player Online",103472448962,JosexTJshop,PEN,200,0.00,200,,0.32,200.32,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,190.108.80.70
"2024-12-16 20:40:28",pe.aciertala.com,782425139,787155986,racesar,"Player Online",103472448998,racesarshop,PEN,500,0.00,500,,0,500,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,38.56.214.130
"2024-12-16 20:47:58",pe.aciertala.com,782425139,783978041,JosexTJ,"Player Online",103472485496,JosexTJshop,PEN,100,0.00,100,,0.32,100.32,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,190.108.80.70
"2024-12-16 20:49:51",pe.aciertala.com,787253801,787253804,CJMirones2,Operador,103472496197,"Jefesoporte Aciertala Gestor",PEN,2596.81,0.00,2596.81,,0,2596.81,SportBooks,Deposit,"Depósito - Retiro","Ajuste de apuesta (80)",Miscellaneous,"Depósito De Sportsbook",saldo,38.25.16.34
"2024-12-16 21:02:35",pe.aciertala.com,782425139,787229216,john211,"Player Online",103472557970,deleted_manager,PEN,5,0.00,5,,0,5,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-16 20:03:56",pe.aciertala.com,782425139,784128728,Kiza1617,"Player Online",103472253179,Kiza1617shop,PEN,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,38.25.18.6
"2024-12-16 19:58:27",pe.aciertala.com,782425139,783978041,JosexTJ,"Player Online",103472219237,JosexTJshop,PEN,61,0.00,61,,0.19,61.19,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,190.108.80.70
"2024-12-16 21:11:37",pe.aciertala.com,782425139,786366422,edgar,"Player Online",103472597417,deleted_manager,PEN,3.5,0.00,3.5,,0,3.5,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-17 11:07:18",pe.aciertala.com,783887243,783887261,CJProceres20,Operador,103481507492,CJProceres20unknown,PEN,100,0.00,100,,2639.2,2739.2,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005382 Voucher Canjeado",,179.6.168.12
"2024-12-17 11:21:25",pe.aciertala.com,782425139,786896843,maria09,"Player Online",103481784347,deleted_manager,PEN,10,0.00,10,,0.34,10.34,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-17 10:26:05",pe.aciertala.com,782425139,786366422,edgar,"Player Online",103480562420,deleted_manager,PEN,1.5,0.00,1.5,,0,1.5,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-17 13:04:25",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",103484232668,"Carolina Parra Gestor",PEN,20,0.00,20,,0.44,20.44,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.16.34
"2024-12-17 12:06:50",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",103482587054,deleted_manager,PEN,31,0.00,31,,0.44,31.44,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-17 14:37:32",pe.aciertala.com,782425139,784816388,jeanphs20,"Player Online",103486835414,deleted_manager,PEN,7.5,0.00,7.5,,0,7.5,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-17 16:26:40",pe.aciertala.com,782425139,784816388,jeanphs20,"Player Online",103489279016,"Carolina Parra Gestor",PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.16.34
"2024-12-17 14:51:20",pe.aciertala.com,782425139,783588842,fredyal,"Player Online",103487184068,fredyalshop,PEN,100,0.00,100,,100.21,200.21,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005373 Voucher Canjeado",,179.6.73.135
"2024-12-16 21:55:10",pe.aciertala.com,782425139,783589778,enriquefgch,"Player Online",103472736185,deleted_manager,PEN,20,0.00,20,,0.19,20.19,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-17 10:23:53",pe.aciertala.com,782425139,783589778,enriquefgch,"Player Online",103480518557,deleted_manager,PEN,20,0.00,20,,11.21,31.21,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-17 19:10:19",pe.aciertala.com,787189088,787257674,CJAciertalaRM,Operador,103491420971,"Jefesoporte Aciertala Gestor",PEN,5000,0.00,5000,,0,5000,SportBooks,Deposit,"Depósito - Retiro","Ajuste de apuesta (80)",Miscellaneous,"Depósito De Sportsbook",saldo,38.25.16.34
"2024-12-17 20:14:15",pe.aciertala.com,782425139,783890399,Guille123,"Player Online",103491806660,"Carolina Parra Gestor",PEN,5,0.00,5,,0,5,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.16.34
"2024-12-18 10:38:15",pe.aciertala.com,782954023,787185461,bomba123,"Player Retail",103499015528,bomba123shop,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005412 Voucher Canjeado",,132.191.1.86
"2024-12-18 10:20:31",pe.aciertala.com,787258193,787258199,CJVILLA2,Operador,103498678790,"Jefesoporte Aciertala Gestor",PEN,5000,0.00,5000,,0,5000,SportBooks,Deposit,"Depósito - Retiro","Ajuste de apuesta (80)",Miscellaneous,"Depósito De Sportsbook",Saldo,38.25.16.34
"2024-12-18 12:45:52",pe.aciertala.com,782425139,786301913,Anthony08,"Player Online",103502008214,Anthony08shop,PEN,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005424 Voucher Canjeado",,179.6.168.12
"2024-12-18 11:36:17",pe.aciertala.com,782425139,787131470,Ademar3012,"Player Online",103500195377,"Maria Vargas Gestor",PEN,15,0.00,15,,0,15,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",38.25.16.34
"2024-12-17 20:46:19",pe.aciertala.com,782425139,787229216,john211,"Player Online",103491940040,"Carolina Parra Gestor",PEN,2,0.00,2,,0,2,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.16.34
"2024-12-18 14:57:01",pe.aciertala.com,782425139,783890399,Guille123,"Player Online",103505510423,"Maria Vargas Gestor",PEN,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",138.121.203.146
"2024-12-18 15:29:59",pe.aciertala.com,782425139,784017557,victorr10,"Player Online",103506288401,victorr10shop,PEN,10,0.00,10,,0.37,10.37,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005436 Voucher Canjeado",,201.240.213.239
"2024-12-18 15:54:40",pe.aciertala.com,782425139,784100114,juanlucar,"Player Online",103506838445,"Maria Vargas Gestor",PEN,10,0.00,10,,0.02,10.02,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",138.121.203.146
"2024-12-18 11:21:04",pe.aciertala.com,782425139,783589778,enriquefgch,"Player Online",103499864081,"Maria Vargas Gestor",PEN,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",38.25.16.34
"2024-12-18 14:01:48",pe.aciertala.com,782425139,783047569,trelles28,"Player Online",103504083482,trelles28shop,PEN,10,0.00,10,,0.14,10.14,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005427 Voucher Canjeado",,201.240.213.239
"2024-12-18 10:45:36",pe.aciertala.com,782974795,782976343,cjcajadeagua,Operador,103499151143,"Jefesoporte Aciertala Gestor",PEN,4500,0.00,4500,,502.95,5002.95,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco",Saldo,38.25.16.34
"2024-12-19 09:28:49",pe.aciertala.com,782425139,783890399,Guille123,"Player Online",103516202480,"Maria Vargas Gestor",PEN,20,0.00,20,,0.01,20.01,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",38.25.16.34
"2024-12-19 12:50:10",pe.aciertala.com,782425139,787236404,eduardo2702,"Player Online",103520653418,eduardo2702shop,PEN,8,0.00,8,,0.15,8.15,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005466 Voucher Canjeado",,179.6.90.60
"2024-12-19 15:19:46",pe.aciertala.com,782425139,787131470,Ademar3012,"Player Online",103525015667,deleted_manager,PEN,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-19 10:54:03",pe.aciertala.com,782425139,783890399,Guille123,"Player Online",103517820812,deleted_manager,PEN,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-19 11:05:14",pe.aciertala.com,782425139,787111058,Raul2024,"Player Online",103518043622,deleted_manager,PEN,1,0.00,1,,0.33,1.33,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.16.34
"2024-12-19 13:16:19",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",103521437321,"Carolina Parra Gestor",PEN,34,0.00,34,,0.04,34.04,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.16.34
"2024-12-19 13:13:40",pe.aciertala.com,787264289,787264301,CJAciertalaJyC,Operador,103521357926,"Jefesoporte Aciertala Gestor",PEN,1000,0.00,1000,,0,1000,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco",Saldo,38.25.16.34
"2024-12-19 13:47:33",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",103522386506,"Carolina Parra Gestor",PEN,30,0.00,30,,0.04,30.04,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.16.34
"2024-12-19 13:59:36",pe.aciertala.com,782425139,786947798,pancho,"Player Online",103522743401,"Carolina Parra Gestor",PEN,30,0.00,30,,0.69,30.69,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.16.34
"2024-12-19 10:28:23",pe.aciertala.com,787259306,787259321,CJElNacional2,Operador,103517295785,"Jefesoporte Aciertala Gestor",PEN,5000,0.00,5000,,0,5000,SportBooks,Deposit,"Depósito - Retiro","Ajuste de apuesta (80)",Miscellaneous,"Depósito De Sportsbook",Saldo,38.25.16.34
"2024-12-19 16:39:13",pe.aciertala.com,782953675,787182110,juandayiro,"Player Retail",103526818169,juandayiroshop,PEN,5,0.00,5,,0.4,5.4,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005472 Voucher Canjeado",,179.7.88.255
"2024-12-19 15:51:18",pe.aciertala.com,782425139,784816388,jeanphs20,"Player Online",103525775807,"Maria Vargas Gestor",PEN,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al Toque",138.121.203.146
"2024-12-19 10:26:43",pe.aciertala.com,782425139,783141653,GA2601,"Player Online",103517260607,GA2601shop,PEN,10,0.00,10,,0.92,10.92,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005460 Voucher Canjeado",,38.253.189.28
"2024-12-19 12:41:46",pe.aciertala.com,782953459,783262958,clienteswebpe,Tienda,103520399768,clienteswebpeunknown,PEN,300,0.00,300,,167959.28,168259.28,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005463 Voucher Canjeado",,38.25.16.34
"2024-12-19 17:19:46",pe.aciertala.com,782953459,783262958,clienteswebpe,Tienda,103527596909,clienteswebpeunknown,PEN,262,0.00,262,,168259.28,168521.28,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#2005490 Voucher Canjeado",,38.25.16.34
"2024-12-19 19:19:25",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",103529097347,"Carolina Parra Gestor",PEN,31,0.00,31,,0.64,31.64,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.16.34
"2024-12-19 20:13:06",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",103529463938,"Carolina Parra Gestor",PEN,30,0.00,30,,0.64,30.64,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.16.34
"2024-12-19 20:52:52",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",103529632427,"Carolina Parra Gestor",PEN,30,0.00,30,,0.64,30.64,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.16.34
"2024-12-19 21:06:43",pe.aciertala.com,782425139,786963479,gato2024,"Player Online",103529681924,"Carolina Parra Gestor",PEN,20,0.00,20,,0.64,20.64,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.16.34
"2024-12-19 22:24:24",pe.aciertala.com,782425139,787229216,john211,"Player Online",103529864969,"Atencion Sei Aciertala Gestor",PEN,1,0.00,1,,0,1,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",191.183.40.104
